BORO,BLOCK,FROM_LOT,TO_LOT,FILING YEAR,REGULATED,UNREGULATED,OFFICE,OWNER/RELATED SPACE,GOV. RENTAL SUBSIDIES,TOTAL INCOME FROM REAL ESTATE,TOTAL EXPENSES,AMORTIZED LEASE AND TENANT IMP. COSTS,REPAIRS AND MAINT.,tract_10
4,05026,0024,,2021,1182458.0,,,,5359.0,1259734.0,470283.0,8404.0,37846.0,
4,05027,1125,1135,2021,,,33025.0,,,33025.0,42193.0,,1302.0,
4,05029,1002,1002,2021,16000.0,,,,,40600.0,11725.0,,,
4,05029,0030,,2021,,,,,,86000.0,4768.0,,,
4,00503,0048,,2021,,,,,,125360.0,33135.0,,4630.0,
4,00568,0031,,2021,201225.0,143247.0,,,,344472.0,230157.0,,79126.0,
4,00576,0001,,2021,598885.0,486177.0,,,,1087462.0,629758.0,,295605.0,
4,00583,0001,,2021,938087.0,60945.0,,,,999032.0,537861.0,,82671.0,
4,00592,0047,,2021,738222.0,282430.0,,,,1020652.0,617581.0,,286665.0,
4,00597,0001,,2021,998256.0,519255.0,,,,1656224.0,896761.0,,424554.0,
4,00607,0018,,2021,1290362.0,1550.0,,,,1311954.0,446068.0,,72977.0,
4,00608,0029,,2021,472225.0,418408.0,,,,890633.0,640934.0,,309831.0,
4,00608,0034,,2021,386125.0,795235.0,,,,1181360.0,728448.0,,294984.0,
4,00609,0029,,2021,149996.0,106666.0,,,,455960.0,288287.0,,109875.0,
4,00614,0061,,2021,236126.0,370299.0,,,,606425.0,351027.0,,94954.0,
4,00615,0069,,2021,399226.0,247225.0,,,,646451.0,403716.0,,118316.0,
4,00618,0001,,2021,,,,,,244300.0,64748.0,16502.0,22254.0,
4,00623,0071,,2021,302226.0,163821.0,,,,466047.0,288127.0,,79400.0,
4,00624,0018,,2021,365394.0,311262.0,,,,676764.0,256640.0,,26410.0,
4,00629,0048,,2021,,,578125.0,,,788322.0,372041.0,,108888.0,
4,00632,0070,,2021,510005.0,621225.0,,,,1432586.0,833234.0,,432663.0,
4,00646,0077,,2021,,,,,,221569.0,122072.0,,31255.0,
4,00658,0040,,2021,,,,,,63076.0,125817.0,,36729.0,
4,00661,0019,,2021,,,188944.0,,,279395.0,154884.0,,39965.0,
4,05031,0011,,2021,,,,,,150875.0,59348.0,,2500.0,
4,05032,0016,,2021,,,,39600.0,,907824.0,569699.0,,100583.0,
4,05034,0010,,2021,,,192957.0,,,313204.0,53163.0,,27983.0,
4,05034,0017,,2021,33400.0,,,,,33400.0,17207.0,,9250.0,
4,05034,0020,,2021,918700.0,,,,,178963.0,32660.0,,1808.0,
4,05036,0128,,2021,,,43200.0,,,234708.0,19424.0,,5875.0,
4,05036,0147,,2021,,,45202.0,,,99202.0,20697.0,,4450.0,
4,05036,0023,,2021,,,,,,267072.0,104462.0,2072.0,,
4,05036,0036,,2021,,,,,,1283111.0,172690.0,44849.0,5823.0,
4,05036,0038,,2021,,,,,,770000.0,15506.0,,,
4,05036,0039,,2021,,,,,,413243.0,64600.0,,3112.0,
4,05036,0048,,2021,,,39300.0,,,79800.0,23707.0,,6750.0,
4,05036,0049,,2021,,,16010.0,,,68001.0,42159.0,,3950.0,
4,05036,0056,,2021,,,72664.0,,,278441.0,46942.0,,,
4,05036,0058,,2021,,,,,,635643.0,47171.0,,13710.0,
4,05037,0151,,2021,,,,,,124400.0,68236.0,1765.0,3750.0,
4,05037,0152,,2021,,,,,,249603.0,66803.0,1582.0,2500.0,
4,05037,1605,1605,2021,,,,,,148637.0,40948.0,,8524.0,
4,05037,0052,,2021,,,,,,,65439.0,1068.0,,
4,05037,0053,,2021,,,,,,114000.0,71661.0,1768.0,7172.0,
4,05037,0061,,2021,,,58593.0,,,324571.0,66020.0,,4475.0,
4,05037,0062,,2021,,,53125.0,,,495485.0,171532.0,,4475.0,
4,05037,0063,,2021,,,,,,607416.0,83312.0,15968.0,1656.0,
4,05039,1401,1401,2021,,,93345.0,,,93345.0,43484.0,,1368.0,
4,05040,0027,,2021,2397885.0,,,,86658.0,2533019.0,1193514.0,,160073.0,
4,05041,0027,,2021,,65400.0,132000.0,,,557400.0,112490.0,,,
4,05041,0033,,2021,,,3500.0,,,120250.0,73426.0,,,
4,05041,0035,,2021,,,,,,89136.0,21177.0,,,
4,05041,0037,,2021,,,,,,697215.0,80767.0,30570.0,20720.0,
4,05041,0046,,2021,,43200.0,,,,73200.0,10514.0,1022.0,,
4,05042,0001,,2021,938345.0,36000.0,,,,998404.0,404690.0,,123774.0,
4,05042,1001,1001,2021,,,,,,25367.0,23011.0,,,
4,05042,0035,,2021,,,,,,452749.0,191234.0,,,
4,05043,0031,,2021,,,,,,444720.0,71303.0,,12650.0,
4,05044,0063,,2021,1096823.0,,,,,1135777.0,499907.0,,144154.0,36081085300
4,05045,0001,,2021,,,9715533.0,,,12755199.0,3963857.0,303896.0,709664.0,
4,05046,0037,,2021,406314.0,538341.0,,,,944655.0,369294.0,,69919.0,
4,05046,0040,,2021,338382.0,835635.0,,,77736.0,1274331.0,502464.0,10546.0,122329.0,
4,05046,0045,,2021,740338.0,,,,,759213.0,321817.0,,68108.0,
4,05046,0006,,2021,610885.0,,57998.0,,,705294.0,330045.0,,89647.0,
4,05048,0001,,2021,2204639.0,656417.0,,,17380.0,3198028.0,1536147.0,,275776.0,
4,05048,1101,1101,2021,87192.0,440017.0,,,,527209.0,293842.0,,15077.0,
4,05049,0027,,2021,589200.0,,,,,616200.0,559933.0,27775.0,128500.0,
4,05049,0038,,2021,835022.0,16294.0,,,10781.0,882247.0,554609.0,,116961.0,
4,05049,0043,,2021,2712174.0,,,,,2768974.0,1087924.0,,201149.0,
4,05049,0043,,2021,2712174.0,,,,,2768974.0,1087924.0,,201149.0,
4,05049,0006,,2021,1219653.0,425052.0,,,60873.0,1905816.0,879867.0,,184545.0,
4,05050,0001,,2021,589234.0,,,,,589234.0,654874.0,,196650.0,
4,05050,1301,1301,2021,,,28656.0,,,28656.0,1186.0,,686.0,
4,05050,0004,,2021,2900695.0,,,,,3027752.0,1411537.0,,284250.0,
4,05050,0079,,2021,106440.0,,,,,106440.0,21835.0,1350.0,4816.0,
4,05052,0036,,2021,1928059.0,,,,18519.0,2002803.0,952125.0,,245532.0,
4,05053,0011,,2021,1310431.0,,,,,1360826.0,766311.0,,147503.0,
4,05053,0035,,2021,61829.0,,,,,61829.0,61638.0,2671.0,9655.0,
4,05053,0036,,2021,61097.0,,,,,61097.0,59748.0,2237.0,10572.0,
4,05054,0010,,2021,69800.0,,,,,69800.0,34992.0,,22289.0,
4,05054,0005,,2021,,59500.0,,,,59500.0,26791.0,,11570.0,
4,05054,0008,,2021,71220.0,,,,,71220.0,23726.0,,3250.0,
4,05056,0020,,2021,,,,,,181204.0,27716.0,,400.0,
4,05058,0016,,2021,,15600.0,,,,68945.0,27639.0,,5587.0,
4,00506,0029,,2021,,2260610.0,,,,2261535.0,495127.0,,53480.0,36081008100
4,00506,0041,,2021,,,,,,146000.0,1608.0,,1608.0,
4,05060,0014,,2021,,,,,,181714.0,41795.0,,2625.0,
4,05061,0001,,2021,,,,,,1348807.0,469545.0,,21993.0,
4,05061,0010,,2021,,,,,,313920.0,61851.0,,7250.0,
4,05061,0006,,2021,,,,,,,30822.0,,3695.0,
4,05062,1001,1003,2021,,,54361.0,,,54361.0,19199.0,,850.0,
4,05062,0013,,2021,110400.0,,,,,110400.0,46950.0,3714.0,18535.0,
4,05063,0015,,2021,,,,,,180868.0,16588.0,,8000.0,
4,05063,0007,,2021,,,,,,615101.0,68197.0,10601.0,6230.0,
4,05065,0018,,2021,,,,,,187574.0,65833.0,,15322.0,
4,05065,0030,,2021,,,,,,66480.0,11483.0,,4280.0,
4,05065,0009,,2021,,,,,,597293.0,153370.0,,12275.0,
4,05066,1201,1205,2021,,,,,,28760659.0,15344632.0,2185513.0,1195087.0,
4,05066,0644,,2021,,,,,,2575836.0,704699.0,64198.0,75570.0,
4,05066,0691,,2021,,22200.0,,,,85800.0,37758.0,,12350.0,
4,05076,0014,,2021,,,,,,270679.0,30714.0,,,
4,05076,0018,,2021,,,,,,44000.0,76232.0,2686.0,15959.0,
4,05076,0020,,2021,,,,,,1240714.0,387371.0,28606.0,54260.0,
4,05076,0005,,2021,,,,,,64322.0,45830.0,,,
4,05076,0007,,2021,,,,,,204663.0,135007.0,,,
4,00509,0003,,2021,,,,,,174078.0,86082.0,,37557.0,
4,00509,0014,,2021,,,,,,10525.0,870.0,,,
4,00509,0015,,2021,,,,,,21015.0,1376.0,,,
4,00509,0003,,2021,,,,,,174078.0,86082.0,,37557.0,
4,00051,0015,,2021,,,,,,14400.0,4997.0,,,
4,00051,0028,,2021,,,,,,514597.0,107137.0,31374.0,11963.0,
4,00051,0033,,2021,,,,,,67599.0,14357.0,1461.0,335.0,
4,00051,0036,,2021,,,,,,73296.0,4346.0,,,
4,00051,0038,,2021,,,,,,384362.0,109559.0,5085.0,49183.0,
4,00051,0042,,2021,,,,,,73296.0,10425.0,6079.0,,
4,00051,0006,,2021,,,,,,96021.0,46672.0,5892.0,12117.0,
4,05101,0001,,2021,,788913.0,,,,1068381.0,724064.0,21981.0,113536.0,
4,05101,0033,,2021,1171886.0,129543.0,,,12421.0,1318450.0,633109.0,,78865.0,
4,05101,0042,,2021,810913.0,,,,,877445.0,387896.0,,87770.0,
4,05101,0051,,2021,2860063.0,,,,81201.0,3057784.0,1578019.0,,205395.0,
4,05101,0071,,2021,,697414.0,,,,697414.0,532646.0,33438.0,64813.0,
4,05102,1201,1201,2021,,,,,,420000.0,66718.0,,14289.0,
4,05102,0122,,2021,,63400.0,,,,63400.0,,,3000.0,
4,05102,0015,,2021,,498183.0,,,,498183.0,433887.0,23845.0,45905.0,
4,05015,0162,,2021,122350.0,,,,,122350.0,27575.0,4808.0,325.0,
4,05102,0024,,2021,,75000.0,,,,75000.0,30773.0,,4726.0,
4,05102,0052,,2021,150700.0,,,,,321140.0,97776.0,6230.0,4438.0,36081084900
4,05104,0105,,2021,,40000.0,,,,77400.0,25086.0,,11351.0,
4,05104,0027,,2021,336556.0,337029.0,351864.0,,,1136710.0,389791.0,,126682.0,
4,00511,0010,,2021,,,,,,82403.0,20540.0,2967.0,1859.0,
4,05117,0001,,2021,357913.0,,,,7711.0,404345.0,236514.0,900.0,64799.0,
4,05119,0061,,2021,,81150.0,,,,81150.0,24471.0,,4259.0,
4,00512,0004,,2021,,,,,,147618.0,44752.0,5418.0,2972.0,
4,05121,0017,,2021,,2409433.0,,,,2409433.0,684778.0,,25239.0,
4,05121,0020,,2021,,,1793176.0,,,4158725.0,965738.0,7575.0,72180.0,
4,05121,0037,,2021,,,,,,564000.0,176480.0,,500.0,
4,05123,0061,,2021,2491560.0,284186.0,311713.0,,,3253469.0,1519507.0,10749.0,322655.0,
4,05124,0043,,2021,,,,,,195171.0,206476.0,,,
4,05125,0135,,2021,,,43435.0,,,108585.0,32307.0,,8535.0,
4,05125,0031,,2021,,,,,,94552.0,16084.0,,4230.0,
4,05131,0011,,2021,,68400.0,,,,68400.0,13826.0,,2900.0,36081079900
4,05133,0043,,2021,,,,,,116735.0,32893.0,4108.0,4800.0,
4,05134,0030,,2021,1653670.0,,125058.0,,37602.0,1901743.0,656248.0,710.0,73785.0,
4,05134,0005,,2021,,,,,,2440408.0,308857.0,952.0,,
4,05135,0001,,2021,,,,,,1904146.0,430460.0,43118.0,9071.0,
4,05135,0017,,2021,789100.0,,,,,802391.0,704107.0,74902.0,135529.0,
4,05138,0008,,2021,2477740.0,658232.0,,,,4343449.0,1787228.0,6823.0,381052.0,
4,05137,0102,,2021,6110290.0,,476180.0,,,6750584.0,3197061.0,,360758.0,
4,05137,0110,,2021,,,,,,997600.0,488960.0,,14820.0,
4,05137,0012,,2021,4901642.0,,,,,5110615.0,2599211.0,,260867.0,
4,05137,1701,1701,2021,,,,,,54415.0,61873.0,,,
4,05137,1702,1702,2021,,,,,,128066.0,121312.0,,,
4,05137,0005,,2021,6108769.0,,131387.0,,,6739174.0,3144439.0,,317969.0,
4,05137,0084,,2021,4990029.0,,64192.0,,,5283153.0,2680054.0,,290621.0,
4,05137,0093,,2021,4746561.0,,63897.0,,,5036879.0,2568771.0,,233072.0,
4,00514,0010,,2021,322682.0,,,,,322682.0,177644.0,,62529.0,
4,00514,0014,,2021,318727.0,,,,,318727.0,178122.0,,62529.0,
4,05140,0056,,2021,,,,33600.0,,145248.0,60083.0,,28015.0,
4,05140,0058,,2021,,22800.0,,,,155749.0,51107.0,,19756.0,
4,05141,0049,,2021,153000.0,,,,,153000.0,70902.0,3518.0,35200.0,36081079701
4,05146,0036,,2021,4390211.0,,,,,4562933.0,2189100.0,,526627.0,
4,05148,0039,,2021,,,,,,187710.0,18625.0,,,
4,05180,0049,,2021,583170.0,,,,,583170.0,1120234.0,82800.0,588000.0,
4,05182,0001,,2021,2141193.0,182376.0,,,57252.0,2474191.0,1080757.0,65368.0,125320.0,
4,05182,0133,,2021,,40700.0,,,,172377.0,51155.0,,,
4,05182,0015,,2021,842952.0,,,,15643.0,858595.0,616977.0,,305250.0,
4,05182,0044,,2021,1607894.0,47120.0,,,,1681818.0,1056095.0,,356666.0,
4,05182,0074,,2021,992125.0,,,,,992125.0,1336515.0,78500.0,633120.0,
4,05185,0014,,2021,594895.0,,,,,594895.0,385873.0,,25294.0,
4,05185,0017,,2021,1755891.0,,,,,1755891.0,1175188.0,,371948.0,
4,05185,0037,,2021,,740778.0,,,,740788.0,508352.0,,173995.0,
4,05186,0019,,2021,1045720.0,18031.0,,,8550.0,1078618.0,514397.0,16478.0,51577.0,
4,05186,0029,,2021,1421984.0,,,,,1421984.0,1117520.0,,408014.0,
4,05186,0046,,2021,712462.0,,,,,712462.0,356575.0,,70994.0,
4,05190,0014,,2021,1087355.0,,,,43161.0,1175015.0,468117.0,48197.0,46853.0,
4,05192,0015,,2021,,,,,,1333025.0,229520.0,,60853.0,
4,05192,0042,,2021,,,,,,,24094.0,,,
4,05193,0129,,2021,138960.0,,,,,138960.0,24842.0,,6500.0,
4,05193,0027,,2021,77400.0,,,,,77400.0,24250.0,,8429.0,
4,05193,0028,,2021,141600.0,,,,,141600.0,24842.0,,6500.0,
4,05195,0018,,2021,655643.0,,,,,655643.0,319437.0,,39309.0,
4,05195,0036,,2021,284101.0,,,,,284101.0,82345.0,,9319.0,
4,00052,0001,,2021,568908.0,453996.0,,,,1022904.0,482487.0,,25205.0,
4,00052,0020,,2021,,,,,,206029.0,85151.0,6382.0,5547.0,
4,00052,0033,,2021,314927.0,,,,,314927.0,292381.0,,233665.0,
4,05202,0006,,2021,,,,,,169310.0,30827.0,,16521.0,
4,05206,0031,,2021,,,,96000.0,,96000.0,29484.0,,2250.0,
4,05207,0011,,2021,380415.0,,,,,380415.0,102038.0,,25956.0,
4,05208,0032,,2021,,,,,,1309266.0,23960.0,,,
4,05211,0007,,2021,328644.0,,,,,351444.0,200649.0,5850.0,83618.0,
4,05236,0029,,2021,1119600.0,,,,13553.0,1144127.0,537885.0,60432.0,121197.0,
4,05237,0019,,2021,,,93422.0,,,93422.0,20784.0,,10116.0,
4,05263,0010,,2021,787230.0,,,,3539.0,794721.0,417238.0,,64196.0,
4,05264,0001,,2021,,,322084.0,,,1017842.0,150858.0,,100660.0,
4,05265,0007,,2021,,,,,,112250.0,55058.0,,1850.0,
4,05266,0016,,2021,,,,,,249969.0,33673.0,,913.0,
4,05268,0019,,2021,,,584289.0,,,1255138.0,247824.0,,160179.0,
4,05268,0028,,2021,354100.0,33600.0,,,,711185.0,463778.0,,107520.0,
4,00531,0001,,2021,,57600.0,,,,340906.0,21889.0,,7521.0,
4,00531,0016,,2021,40800.0,,,,,70800.0,27870.0,,14073.0,
4,00531,0017,,2021,3245050.0,,,,,3376476.0,1049323.0,,141061.0,36081007700
4,00531,0002,,2021,119427.0,78769.0,,,,198196.0,168133.0,,25292.0,
4,00531,0004,,2021,,127385.0,,,,127385.0,88195.0,,3902.0,
4,00531,0059,,2021,1412393.0,,259045.0,,,1732945.0,539579.0,,139672.0,36081007700
4,00531,0060,,2021,1158315.0,,,,,1158315.0,704512.0,,256730.0,
4,00533,0010,,2021,13368.0,96000.0,,,,109368.0,92309.0,,12266.0,
4,00533,0021,,2021,,,,,,63706.0,37806.0,,23050.0,
4,00533,0027,,2021,204929.0,,,,,204929.0,126343.0,1800.0,13054.0,36081007700
4,00533,0009,,2021,,97200.0,,,,97200.0,92309.0,,12266.0,
4,00534,0019,,2021,,,,,,88824.0,28344.0,,5500.0,
4,00534,0022,,2021,101125.0,140983.0,,,,290521.0,109457.0,,5821.0,
4,00538,0012,,2021,,,,,,191580.0,66093.0,,25600.0,
4,00539,0018,,2021,,32653.0,,,,78553.0,13297.0,,8337.0,
4,00539,0019,,2021,,,,,,115770.0,2200.0,,2200.0,
4,00539,0019,,2021,,,,,,115770.0,2200.0,,2200.0,
4,00539,0041,,2021,610151.0,,,,,610151.0,181408.0,4940.0,16014.0,36081008300
4,00054,0001,,2021,,,255392.0,,,255392.0,105478.0,,80479.0,
4,00054,0006,,2021,,,309710.0,,,309710.0,511334.0,355003.0,43537.0,
4,00540,0023,,2021,54845.0,,,,,142295.0,30060.0,6675.0,1590.0,
4,00542,0001,,2021,,,,,,,10100.0,,,
4,00542,0005,,2021,499956.0,,,,,525211.0,141191.0,,18263.0,
4,00543,0010,,2021,,33000.0,,,,58000.0,32631.0,,4923.0,
4,00543,0015,,2021,,,,,,171020.0,18537.0,,,
4,00543,0019,,2021,1182047.0,,,,,1204972.0,307930.0,59043.0,53938.0,36081007100
4,00543,0028,,2021,,,,,,291095.0,11914.0,,436.0,
4,00544,0019,,2021,1055546.0,93550.0,,,,,510949.0,,46375.0,
4,00544,0004,,2021,366196.0,,,,,366196.0,154383.0,,29920.0,
4,00544,0007,,2021,968480.0,30000.0,,,,998480.0,262030.0,,23791.0,
4,00546,0015,,2021,133929.0,117823.0,,,,251752.0,115077.0,,18827.0,
4,00546,0019,,2021,384652.0,,64500.0,,,449152.0,95384.0,,,
4,00546,0029,,2021,318639.0,,,,,318639.0,135210.0,,19744.0,
4,00548,0001,,2021,2907010.0,,,,,2907010.0,1779955.0,40730.0,43937.0,
4,00548,0016,,2021,325848.0,375634.0,,,,701482.0,236721.0,,55236.0,
4,00548,0030,,2021,40517.0,57153.0,,,,97670.0,51430.0,,6432.0,
4,00055,0013,,2021,256231.0,498222.0,,,,754593.0,300642.0,,55678.0,
4,00055,0017,,2021,514166.0,255744.0,,,,776050.0,212373.0,,32713.0,
4,00055,0029,,2021,312578.0,503246.0,,,,817919.0,368399.0,66355.0,62924.0,
4,00551,0003,,2021,225533.0,,,,,225533.0,50565.0,,7458.0,36081007900
4,00554,0001,,2021,,,,,,2582114.0,687189.0,27843.0,129135.0,
4,00554,0015,,2021,,,,,,2582114.0,687189.0,27843.0,129135.0,
4,00554,0015,,2021,,,,,,2582114.0,687189.0,27843.0,129135.0,
4,00555,0029,,2021,911903.0,,,,,1185544.0,351996.0,15075.0,158884.0,
4,00056,0018,,2021,,,597558.0,,,767403.0,324648.0,33720.0,16553.0,
4,00056,0047,,2021,,,58463.0,384000.0,,442463.0,84103.0,8407.0,16265.0,
4,00056,0049,,2021,,,,,,168802.0,19623.0,,,
4,00562,0001,,2021,,,,,,393304.0,170551.0,,4000.0,
4,00565,0023,,2021,534984.0,49800.0,,,,584784.0,179664.0,,72396.0,
4,00565,0027,,2021,510310.0,72000.0,,,,582310.0,179664.0,,72395.0,
4,00566,0001,,2021,1084789.0,,,,4125.0,1088914.0,368982.0,,83516.0,
4,00566,0038,,2021,335962.0,,,,,374155.0,175188.0,15300.0,57466.0,36081005300
4,00566,0040,,2021,,343080.0,,,,343080.0,83280.0,,23284.0,
4,00567,0040,,2021,557498.0,,,,,571872.0,239437.0,,56085.0,36081007500
4,00567,0007,,2021,861840.0,894150.0,,,15893.0,2289933.0,953764.0,,329323.0,
4,00568,0001,,2021,463397.0,337759.0,,,6785.0,811579.0,376049.0,,81707.0,
4,00569,0001,,2021,366877.0,,,,,366877.0,139382.0,,24711.0,
4,00569,0015,,2021,430253.0,,,,,430253.0,102919.0,,7822.0,36081007500
4,00569,0003,,2021,269015.0,,,,,269015.0,126147.0,,19922.0,
4,00569,0039,,2021,187263.0,,,,,187263.0,135008.0,,9500.0,
4,00569,0041,,2021,181823.0,,,,,181823.0,56861.0,,12000.0,
4,00571,0001,,2021,1532721.0,,58963.0,,27490.0,1659804.0,750958.0,,85018.0,
4,00571,0019,,2021,145031.0,,,,,145031.0,14720.0,,4250.0,36081007300
4,00572,0029,,2021,,,315840.0,110000.0,,425840.0,213743.0,,18542.0,
4,00574,0135,,2021,158375.0,,,,,205125.0,97651.0,10845.0,37746.0,36081007100
4,00574,0035,,2021,182228.0,,,,,228978.0,96496.0,9690.0,37746.0,36081007100
4,00574,0038,,2021,,,,,,,429738.0,,119934.0,
4,00575,0015,,2021,481680.0,523993.0,,,,1054999.0,195262.0,8879.0,,
4,00575,0002,,2021,,,,,,,588662.0,,123546.0,
4,00575,0022,,2021,,,,,,140515.0,8792.0,,1218.0,
4,00575,0029,,2021,1001622.0,,,,,1072472.0,393343.0,,101356.0,
4,00576,0005,,2021,654462.0,,95800.0,,,775392.0,382546.0,,68237.0,
4,00577,0019,,2021,679396.0,663562.0,,,2991.0,1359292.0,558624.0,,75415.0,
4,00577,0036,,2021,1182505.0,,,,,1228243.0,437735.0,,184606.0,
4,00577,0040,,2021,594216.0,77122.0,,,8442.0,681790.0,589978.0,299126.0,21745.0,
4,00577,0043,,2021,314940.0,586068.0,,,,901008.0,552449.0,,91110.0,
4,00577,0056,,2021,472764.0,1169615.0,,,11319.0,1666902.0,617486.0,168405.0,36396.0,
4,00578,0013,,2021,1474387.0,,,,6752.0,1521254.0,672363.0,,109807.0,
4,00578,0035,,2021,1025105.0,,,,,1045533.0,512397.0,,133871.0,36081007300
4,00578,0006,,2021,1791843.0,,,,,1810805.0,622749.0,11483.0,61217.0,
4,00579,0016,,2021,,,379266.0,,,869256.0,249600.0,,35748.0,
4,00579,0032,,2021,777538.0,167290.0,,,7760.0,953219.0,688799.0,,118025.0,
4,00579,0046,,2021,371443.0,257580.0,,,,629023.0,208942.0,21059.0,48188.0,
4,00579,0072,,2021,209183.0,251275.0,,,3173.0,463631.0,117284.0,23407.0,32923.0,
4,00579,0082,,2021,1721586.0,90950.0,,,4042.0,1819578.0,854837.0,,442398.0,
4,00579,0087,,2021,1402723.0,409921.0,,,826.0,1816470.0,635888.0,,238993.0,
4,00580,0022,,2021,,,,,,176064.0,74259.0,,25270.0,
4,00581,0028,,2021,,140325.0,,,,143325.0,29952.0,,8328.0,
4,00581,0033,,2021,1465662.0,,48530.0,,13127.0,1587612.0,672513.0,,99633.0,
4,00581,0041,,2021,,,,,,114816.0,54301.0,,,
4,00582,0049,,2021,1018870.0,,,,13368.0,1043960.0,473202.0,53109.0,85435.0,
4,00582,0005,,2021,14988.0,68280.0,,,,83268.0,40200.0,,12679.0,
4,00582,0009,,2021,221644.0,,,,,221644.0,113504.0,,32550.0,
4,00583,0011,,2021,,1995302.0,,,,2037901.0,1154413.0,,352757.0,
4,00583,0023,,2021,,,,,,200959.0,137503.0,,36974.0,
4,00583,0023,,2021,,,,,,200959.0,137503.0,,36974.0,
4,00584,0001,,2021,,1173788.0,,,,1173788.0,340384.0,,35772.0,
4,00585,0017,,2021,961607.0,,,,,961607.0,486354.0,,80898.0,
4,00586,0059,,2021,403230.0,,,,,404598.0,142416.0,,32123.0,
4,00587,0018,,2021,760499.0,553077.0,,,30442.0,1344018.0,705628.0,116323.0,79484.0,
4,00587,0029,,2021,349885.0,404094.0,,,1923.0,755902.0,410733.0,34970.0,62437.0,
4,00587,0034,,2021,699452.0,599361.0,,,21464.0,2424567.0,927734.0,76504.0,191741.0,
4,00587,0054,,2021,,147600.0,46289.0,,,412493.0,217859.0,,96076.0,
4,00587,0065,,2021,,,,,,243974.0,10223.0,,440.0,
4,00587,0070,,2021,211632.0,71590.0,,,,283222.0,91037.0,7488.0,7150.0,
4,00568,0018,,2021,1095540.0,,,,,1105226.0,397437.0,9765.0,22236.0,
4,00588,0026,,2021,998699.0,,,,,1075129.0,395560.0,,66304.0,
4,00588,0038,,2021,731501.0,307700.0,,,1801.0,1045691.0,484525.0,,105276.0,
4,00588,0074,,2021,84400.0,,,,,84400.0,24450.0,,8467.0,
4,00588,0009,,2021,907240.0,69000.0,,,,976241.0,422593.0,,245558.0,
4,00589,1001,1001,2021,453228.0,,,,,453228.0,95780.0,,2581.0,
4,00589,0136,,2021,,99475.0,,,,99725.0,70640.0,2255.0,11140.0,
4,00589,0236,,2021,,93620.0,,,,93855.0,62155.0,1930.0,6720.0,
4,00589,0036,,2021,,95695.0,,,,95960.0,71210.0,450.0,10885.0,
4,00590,0021,,2021,1378338.0,,,,,1384084.0,561410.0,13725.0,31238.0,
4,00590,0021,,2021,1378338.0,,,,,1384084.0,561410.0,13725.0,31238.0,
4,00591,0015,,2021,,42550.0,,,,42550.0,17566.0,2500.0,2252.0,
4,00591,0016,,2021,,,,,,227322.0,32318.0,4500.0,5630.0,
4,00591,0020,,2021,,57300.0,,,,127536.0,58577.0,17000.0,5356.0,
4,00592,0024,,2021,,57600.0,,,,57600.0,69521.0,,28876.0,
4,00592,0029,,2021,590735.0,,,,,590735.0,97536.0,,32456.0,
4,00592,0003,,2021,356339.0,,,,,356339.0,100397.0,,18287.0,
4,00592,0039,,2021,135943.0,294229.0,,,,430172.0,122326.0,25801.0,14552.0,
4,00592,0045,,2021,,221100.0,,,,221100.0,38400.0,,4800.0,36081007300
4,00593,0027,,2021,,,44622.0,420000.0,,571027.0,96599.0,,1078.0,
4,00594,0034,,2021,,220062.0,,,,220062.0,40226.0,,4962.0,36081007100
4,00595,0033,,2021,,,,,,40500.0,9412.0,,750.0,
4,00596,0010,,2021,,174476.0,,,,174476.0,41643.0,,3220.0,
4,00596,1301,1302,2021,643979.0,,,,,830448.0,144528.0,,37285.0,
4,00596,0068,,2021,,168836.0,,,,168836.0,36037.0,,6000.0,
4,00597,0101,,2021,,,355244.0,,,355244.0,59000.0,,35000.0,
4,00597,0121,,2021,87420.0,,,,,87420.0,23558.0,,3217.0,
4,00597,0122,,2021,89868.0,,,,,89868.0,24136.0,,4200.0,
4,00598,1001,1001,2021,857017.0,66000.0,,,,868955.0,252295.0,5775.0,38785.0,
4,00598,1002,1002,2021,,,,,,611995.0,36933.0,,3634.0,
4,00598,1003,1003,2021,,,316639.0,,,343411.0,25978.0,,3634.0,
4,00598,0035,,2021,,109615.0,,,,226517.0,84716.0,,21596.0,
4,00598,0037,,2021,,31987.0,,,,241740.0,40179.0,,10352.0,
4,00599,0043,,2021,113400.0,,,,,113400.0,59143.0,,9520.0,
4,00006,1001,1005,2021,15959631.0,,,,,17691063.0,6237901.0,63264.0,1185953.0,
4,00006,1001,1005,2021,15959631.0,,,,,17691063.0,6237901.0,63264.0,1185953.0,
4,00006,1101,1103,2021,7725051.0,,,,,7955607.0,3204779.0,989.0,591491.0,
4,00060,0009,,2021,1181983.0,,,,,1181983.0,246577.0,39689.0,54119.0,36081000700
4,00600,1001,1001,2021,968194.0,,,,,997089.0,151741.0,,24958.0,
4,00600,1002,1002,2021,,,,,,14487137.0,33324.0,,8160.0,
4,00600,1201,1201,2021,,,,,,,13704.0,,,
4,00600,1202,1202,2021,659297.0,,,,,659297.0,307628.0,,148591.0,
4,00601,0001,,2021,4565125.0,,,,,5480636.0,2497018.0,114336.0,488768.0,
4,00602,0020,,2021,,,,,,83612.0,49636.0,,33800.0,
4,00602,0048,,2021,,,,,,42000.0,70969.0,,13495.0,
