,BORO,BLOCK,FROM_LOT,TO_LOT,FILING YEAR,REGULATED,UNREGULATED,OFFICE,OWNER/RELATED SPACE,GOV. RENTAL SUBSIDIES,TOTAL INCOME FROM REAL ESTATE,TOTAL EXPENSES,AMORTIZED LEASE AND TENANT IMP. COSTS,REPAIRS AND MAINT.,tract_10,repairs_percent_of_expenses,expenses_percent_of_income
15880,3,140,1201,1201.0,2021,,,,,,2007037.0,534198.0,218344.0,65891.0,,12.334565086353749,26.616250721835222
15881,3,1400,11,,2021,262108.0,,,,,262108.0,143327.0,,33493.0,,23.368241852546973,54.68242098676881
15882,1,1400,39,,2021,660642.0,,,,,660642.0,381357.0,24228.0,63315.0,,16.602553512850164,57.72521274760006
15883,3,1400,42,,2021,328178.0,,,,,328178.0,143652.0,,36782.0,,25.60493414640938,43.77258682788
15884,3,1401,47,,2021,371572.0,,,,,371572.0,261338.0,,28783.0,,11.013706387896134,70.33307138320433
15885,3,1401,66,,2021,1195467.0,,,,,1195467.0,990122.0,24115.0,86587.0,36047035300.0,8.745083939150932,82.82303066500371
15886,3,1402,18,,2021,,,,,,52300.0,12668.0,,12668.0,,100.0,24.221797323135753
15887,3,1396,47,,2021,682575.0,,,,3429514.0,4116323.0,1316818.0,,292121.0,36047035100.0,22.18385532397036,31.990152376283397
15888,3,1402,39,,2021,576501.0,,,,32607.0,668877.0,337816.0,3100.0,36837.0,,10.904456864091696,50.50495083550488
15889,3,1402,47,,2021,242386.0,,,,,242386.0,127029.0,8073.0,13039.0,36047035100.0,10.264585252186508,52.407729819379014
15890,3,1402,9,,2021,376896.0,,,,,376896.0,202224.0,,42780.0,,21.154759079041064,53.65511971472237
15891,3,1403,22,,2021,265375.0,,,,3738.0,270151.0,124598.0,,12899.0,,10.35249361948025,46.12161346802344
15892,3,1403,55,,2021,715954.0,,,,,715954.0,306281.0,,,,,42.77942437642642
15893,3,1406,37,,2021,530575.0,,,,,530575.0,286928.0,,67068.0,,23.374505102325323,54.07868821561513
15894,3,1406,50,,2021,891587.0,,,,,938848.0,348794.0,,125914.0,,36.099818230818194,37.15127475374075
15895,3,1407,22,,2021,895775.0,,,,,895775.0,673982.0,18000.0,64323.0,36047035300.0,9.54372668706286,75.24009935530685
15896,3,1407,41,,2021,65846.0,,,,3372.0,72082.0,86760.0,,7225.0,,8.327570308898109,120.36292000776893
15897,3,1407,43,,2021,810542.0,,,,,810542.0,409149.0,,123540.0,,30.19437906483946,50.47844528722756
15898,3,1408,50,,2021,207678.0,,,,,207678.0,113400.0,,22493.0,,19.835097001763668,54.60376159246526
15899,3,1409,37,,2021,609324.0,,,,51756.0,661616.0,230272.0,,27059.0,,11.750885908838244,34.804478730865036
15900,3,1409,6,,2021,748023.0,,,,,748023.0,370071.0,,148737.0,,40.19147677067373,49.47321138521142
15901,3,1412,17,,2021,474746.0,151660.0,,,,626695.0,391801.0,,71648.0,,18.28683438786527,62.51860953095206
15902,3,1412,50,,2021,663428.0,,,,,663657.0,310219.0,,88605.0,,28.562080336794327,46.74387522470192
15903,3,1415,45,,2021,1098315.0,,,,13591.0,1111906.0,580659.0,,132776.0,,22.866432794462842,52.221950416671916
15904,3,1415,57,,2021,482718.0,,,,15519.0,498257.0,252379.0,,66779.0,,26.459808462669237,50.652374176378856
15905,3,1420,3,,2021,,41500.0,,32600.0,,86562.0,27491.0,,1735.0,,6.3111563784511295,31.758739400660797
15906,3,1422,42,,2021,472816.0,,,,,472816.0,278302.0,,37045.0,,13.311079331086372,58.86052925450915
15907,3,1422,5,,2021,689200.0,,,,,807814.0,431254.0,,105624.0,,24.49229456422433,53.38530899439723
15908,3,1423,1,,2021,505395.0,,,,,505395.0,504610.0,68956.0,109564.0,,21.71260973821367,99.84467594653687
15909,3,1423,24,,2021,1557514.0,,,,,1557514.0,608401.0,,177130.0,,29.11402183757094,39.06231340456651
15910,3,1423,7,,2021,591909.0,,,,,603989.0,329806.0,,84427.0,,25.598988496267506,54.604636839412635
15911,3,1424,1,,2021,852820.0,75242.0,,,62084.0,1104561.0,456858.0,11766.0,85457.0,,18.705374536508064,41.36104751118317
15912,3,1424,33,,2021,767872.0,,,,,884042.0,579261.0,,80860.0,,13.959165212227303,65.52414930512352
15913,3,1424,39,,2021,,,,,,168601.0,17668.0,,,,,10.479178652558407
15914,3,1424,43,,2021,,,,,,466138.0,141872.0,5137.0,21871.0,,15.416008796661778,30.435622069001028
15915,3,1424,57,,2021,832249.0,40800.0,,,,873049.0,470778.0,,198522.0,36047035500.0,42.16892038285561,53.92343385079188
15916,3,1424,63,,2021,1186240.0,,,,38911.0,1266452.0,649757.0,,145720.0,,22.426845728480032,51.30530016139577
15917,3,1424,7,,2021,212022.0,,,,,212022.0,116771.0,,30335.0,,25.978196641289365,55.07494505287187
15918,3,1425,6,,2021,803219.0,,,,,982180.0,587520.0,,126022.0,,21.449822984749456,59.81795597548311
15919,3,1426,40,,2021,1236368.0,,,,,1340202.0,730470.0,,179698.0,,24.60032581762427,54.50447022165316
15920,3,1428,32,,2021,732097.0,,,,,732097.0,353953.0,,30918.0,,8.735058044429628,48.34782822494834
15921,3,1430,1,,2021,1447401.0,,,,,1492894.0,762843.0,,138072.0,,18.09966139821693,51.09826953554639
15922,3,1430,13,,2021,,,107571.0,,,118014.0,28918.0,,10421.0,,36.03637872605297,24.503872421916043
15923,3,1430,22,,2021,,,,,,346059.0,84798.0,,30557.0,,36.03504799641501,24.503914072455853
15924,3,1431,45,,2021,840511.0,,,,3407.0,843918.0,397167.0,,115364.0,,29.04672341861232,47.062273822812166
15925,3,1431,6,,2021,,,,,,120243.0,31926.0,,14476.0,,45.3423541940738,26.5512337516529
15926,3,1436,11,,2021,,322411.0,,,,350936.0,127460.0,,39896.0,,31.300800251059158,36.32001276586044
15927,3,1436,18,,2021,555453.0,,,,,558702.0,366027.0,,92659.0,36047036502.0,25.314799181481145,65.5138159519744
15928,3,1436,18,,2021,555453.0,,,,,558702.0,366027.0,,92659.0,36047036502.0,25.314799181481145,65.5138159519744
15929,3,1436,18,,2021,555453.0,,,,,558702.0,366027.0,,92659.0,36047036502.0,25.314799181481145,65.5138159519744
15930,3,1439,7,,2021,275570.0,,,,,275570.0,166284.0,,31948.0,,19.212912847898775,60.341836919838876
15931,3,144,1,,2021,,,280070.0,,,1257165.0,118203.0,12429.0,9931.0,,8.401648012317791,9.402345754137285
15932,3,1443,1,,2021,,,,,,11000.0,1582.0,,1089.0,,68.83691529709229,14.381818181818181
15933,3,1443,55,,2021,,,,,,66538.0,36089.0,,4800.0,,13.300451661170994,54.23817968679552
15934,3,145,1001,1001.0,2021,,,,,,7616102.0,1644598.0,,251482.0,,15.291396438521755,21.59369714323679
15935,3,145,1002,1002.0,2021,,4545479.0,,,,4545479.0,1340189.0,192608.0,136624.0,,10.194383031050098,29.483999376083357
15936,3,145,1102,1102.0,2021,,,,,,420992.0,38556.0,,11378.0,,29.510322647577546,9.158368805107935
15937,3,145,1103,1103.0,2021,,30752130.0,,,,31214615.0,7021252.0,,2260920.0,,32.20109461959206,22.493476212985488
15938,3,1454,22,,2021,177360.0,,,,49430.0,226790.0,200905.0,,35854.0,,17.84624573803539,88.5863574231668
15939,3,146,1001,1001.0,2021,,,,,,1028951.0,409960.0,,124522.0,,30.374182847107033,39.84251922589122
15940,3,146,2,,2021,,,,,,963870.0,104662.0,,6000.0,,5.7327396762913,10.858518264911243
15941,3,146,53,,2021,,,,,,4800152.0,1947243.0,288821.0,170644.0,,8.763364408037415,40.56627790119979
15942,3,1464,53,,2021,248198.0,,,,,248198.0,119316.0,,31761.0,36047036300.0,26.61922960876999,48.07290953190598
15943,3,1465,12,,2021,,,392191.0,,,392191.0,150568.0,6400.0,32458.0,,21.557037351894163,38.39149802009735
15944,3,147,36,,2021,,,1721082.0,,,1791835.0,999748.0,91263.0,107536.0,,10.756310590268747,55.79464627044343
15945,3,147,4,,2021,,,29061304.0,,,41567795.0,15160463.0,4750264.0,1771159.0,,11.682750058490958,36.47165552081846
15946,3,1472,25,,2021,,,,,,78378.0,26439.0,,7547.0,,28.544952532244032,33.73268008880043
15947,3,1473,47,,2021,271902.0,,,,,271902.0,87595.0,,15658.0,,17.875449511958443,32.21565122728042
15948,3,1473,51,,2021,390890.0,,,,,397845.0,148243.0,,46040.0,,31.0571156816848,37.26149631137755
15949,3,1475,1,,2021,246086.0,,,,,268886.0,157442.0,4824.0,29733.0,36047036100.0,18.885049732599942,58.55343900389013
15950,3,1476,36,,2021,248601.0,,,,,248601.0,146764.0,,28425.0,,19.367828622823037,59.03596526160394
15951,3,1478,1,,2021,,47648.0,,,,110398.0,41689.0,,9256.0,,22.202499460289285,37.76245946484538
15952,3,148,46,,2021,,,2131899.0,,,2599871.0,953350.0,12882.0,533821.0,,55.99423087008968,36.669127045149544
15953,3,148,7,,2021,,,18282391.0,,,27102085.0,12550223.0,3408185.0,1057359.0,,8.425021611169777,46.307223226552495
15954,3,1480,10,,2021,,,777352.0,,,1335844.0,233508.0,,41322.0,,17.69618171540161,17.480184811999006
15955,3,1481,59,,2021,528101.0,,,,,528101.0,272377.0,,117161.0,,43.014278004383634,51.57668703524515
15956,3,1483,1,,2021,238641.0,,,,,262294.0,125326.0,,33783.0,,26.956098495124714,47.780734595530205
15957,3,1483,3,,2021,1362482.0,,,,,1383250.0,472343.0,53453.0,80956.0,36047037500.0,17.139239916755407,34.14733417675764
15958,3,1043,21,,2021,716140.0,,,,,713327.0,457876.0,,49419.0,36047014900.0,10.793096820973364,64.18879419957467
15959,3,1484,10,,2021,98110.0,,14075.0,,,112185.0,89437.0,,8853.0,,9.898587832776144,79.72277933770113
15960,3,1484,33,,2021,,,,,,,55183.0,,2707.0,,4.905496257905514,
15961,3,1484,4,,2021,161709.0,,,,,161709.0,85648.0,,22506.0,,26.27732112833925,52.96427533408777
15962,3,1484,6,,2021,556057.0,,,,,559701.0,398917.0,,42379.0,36047037500.0,10.623513161885805,71.27323338711204
15963,3,1487,18,,2021,,69350.0,,,,69350.0,12918.0,,1450.0,,11.224647778293853,18.627253064167267
15964,3,1487,22,,2021,,124800.0,,,,126660.0,70508.0,,8631.0,,12.241164123220061,55.667140375809254
15965,3,1487,6,,2021,,98355.0,,,,98355.0,30350.0,2844.0,2962.0,,9.759472817133444,30.857607645772966
15966,3,1487,69,,2021,180834.0,,,,,180834.0,74620.0,,14834.0,,19.879388903779148,41.26436400234469
15967,3,1489,1,,2021,,,,,,84000.0,13872.0,,5415.0,,39.03546712802768,16.514285714285716
15968,3,149,1001,1001.0,2021,,,443100.0,,,608551.0,293178.0,,17141.0,,5.846618777670903,48.17640592160723
15969,3,149,1002,1002.0,2021,,,,,,,327191.0,,76484.0,,23.37594860494329,
15970,3,149,1003,1003.0,2021,,,,,,8367520.0,7322030.0,3072295.0,992915.0,,13.560651895717443,87.505377937549
15971,3,149,1004,1004.0,2021,,,,,,2699.0,1497518.0,,349790.0,,23.357983009219254,55484.179325676174
15972,3,149,1006,1006.0,2021,5646750.0,,,,,5964517.0,3144818.0,,402759.0,,12.807068644353981,52.72544281456487
15973,3,149,1007,1007.0,2021,,15992901.0,,,,16473944.0,5258709.0,,1052269.0,,20.01002527426408,31.921372319828205
15974,3,149,26,,2021,,,,,,1907364.0,392608.0,7050.0,27412.0,,6.982027875132448,20.58380047017769
15975,3,1492,15,,2021,,,,,,145033.0,46539.0,,8573.0,,18.42110917724919,32.08855915550254
15976,3,1492,19,,2021,,42850.0,,,,127582.0,19821.0,,3500.0,,17.658039453105292,15.535890642880656
15977,3,1492,21,,2021,,,,,,190570.0,49373.0,,12600.0,,25.520021064144373,25.908065277850657
15978,3,1492,24,,2021,,,,,,150296.0,42886.0,,12847.0,,29.956162850347432,28.534358865172727
15979,3,1495,30,,2021,,,,,,302256.0,18533.0,,,,,6.131557355354402
15980,3,1496,42,,2021,102601.0,30000.0,,,,132601.0,176549.0,,23201.0,,13.141394173855417,133.14303813696728
15981,3,150,1,,2021,,,786871.0,,,1815388.0,723247.0,15613.0,112211.0,,15.514893252236098,39.839802841045554
15982,3,150,10,,2021,,,,,,849893.0,109717.0,25655.0,23526.0,,21.442438273011476,12.909507432112042
15983,3,150,11,,2021,,,,,,1070275.0,139726.0,16000.0,27031.0,,19.34571947955284,13.05514937749644
15984,3,1500,34,,2021,195461.0,,,,,195461.0,92472.0,,13051.0,36047037700.0,14.11346137209101,47.309693493842765
15985,3,1509,51,,2021,225634.0,,,,,225634.0,108291.0,,22587.0,,20.857689004626423,47.99409663437248
15986,3,151,1,,2021,,,,,,340931.0,38033.0,,,,,11.155629731529254
15987,3,151,11,,2021,,,,,,353675.0,71328.0,,11252.0,,15.775011215791835,20.167668056831836
15988,3,151,15,,2021,,,,,,787626.0,91268.0,,12550.0,,13.750712188280668,11.587733264265019
15989,3,151,20,,2021,,,,,,163554.0,74060.0,,15814.0,,21.35295706184175,45.28168066815853
15990,3,151,21,,2021,,,88852.0,,,92052.0,42134.0,2381.0,16629.0,,39.466938814259265,45.771954981966715
15991,3,151,24,,2021,,,53700.0,,,165467.0,62038.0,4036.0,20361.0,,32.820206969921664,37.4926722548907
15992,3,151,28,,2021,,,26028.0,,,26028.0,70547.0,,10030.0,,14.21747203991665,271.04272322114645
15993,3,1514,18,,2021,256412.0,,,,,256412.0,174321.0,,83168.0,,47.70968500639625,67.9847277038516
15994,3,152,25,,2021,,,,,,169900.0,140996.0,8265.0,5000.0,,3.546199892195524,82.98763978811066
15995,3,152,33,,2021,,,,,,1035193.0,1468348.0,1051000.0,127398.0,,8.67628109957585,141.84292204448832
15996,3,152,4,,2021,,,,,,30000.0,12807.0,,4261.0,,33.270867494339036,42.69
15997,3,152,5,,2021,,,,,,13706.0,43705.0,5250.0,760.0,,1.7389314723715823,318.87494527943966
15998,3,152,6,,2021,,,4738729.0,,,9073883.0,1291726.0,33300.0,121279.0,,9.38891065133008,14.235647517165473
15999,3,153,14,,2021,,,,,,161409.0,23404.0,,,,,14.499811039037477
16000,3,153,15,,2021,,,,,,695020.0,80977.0,,19572.0,,24.169825999975302,11.65103162498921
16001,3,1532,30,,2021,531681.0,,,,110582.0,661429.0,442867.0,,104223.0,,23.533701991794377,66.95609052521132
16002,3,1535,1,,2021,,,,,,286590.0,39923.0,,2800.0,,7.013500989404604,13.930353466624796
16003,3,1536,1,,2021,,207617.0,,,,207617.0,77804.0,,20350.0,,26.155467585214126,37.474773260378484
16004,3,154,1001,1001.0,2021,4558427.0,,,,,4661938.0,2016677.0,449129.0,342783.0,,16.997417038028402,43.25834020100653
16005,3,154,17,,2021,,,,,,424682.0,85057.0,15213.0,27902.0,,32.80388445395441,20.02839771876369
16006,3,154,18,,2021,,,,,,,40574.0,20600.0,,,,
16007,3,154,19,,2021,,,,,,,122242.0,,2984.0,,2.4410595376384547,
16008,3,154,28,,2021,,,10304200.0,,,15776090.0,7158845.0,,2846588.0,,39.76322996237521,45.37781541560678
16009,3,154,5,,2021,,,,,,,182145.0,,12954.0,,7.111916330396113,
16010,3,1540,18,,2021,,1055.0,,,,1055.0,22091.0,,11800.0,,53.41541804354715,2093.9336492890993
16011,3,1542,54,,2021,,,78485.0,,,84991.0,20022.0,,8828.0,,44.091499350714216,23.557788471720535
16012,3,1548,1,,2021,,,,,,807898.0,260742.0,12743.0,72959.0,,27.98129952213299,32.27412371363712
16013,3,1551,7,,2021,,181665.0,,,,181665.0,87435.0,,12900.0,,14.753817121290103,48.129799355957395
16014,3,150,1001,1001.0,2021,,,4002341.0,,,4618225.0,2737317.0,372506.0,434931.0,,15.888952576555804,59.27205798764676
16015,3,156,26,,2021,,,,,,337646.0,56711.0,,6468.0,,11.40519475939412,16.795993436913218
16016,3,1562,1,,2021,,,,,,249678.0,20178.0,,,,,8.081609112536947
16017,3,1562,7,,2021,259554.0,,,,,259554.0,176193.0,,36412.0,,20.665974244152718,67.88298388774591
16018,3,1565,10,,2021,48708.0,100596.0,,,,149616.0,53742.0,,7858.0,,14.621711138401993,35.91995508501765
16019,3,1569,35,,2021,,,,,,76083.0,17874.0,,3515.0,,19.665435828577824,23.492764480895865
16020,3,157,16,,2021,,,,,,537001.0,38418.0,9583.0,840.0,,2.1864750898016556,7.154176621645025
16021,3,157,18,,2021,,,,,,1264980.0,88908.0,,19996.0,,22.490664507130965,7.028411516387612
16022,3,157,20,,2021,,,,,,359497.0,31966.0,,749.0,,2.3431145592191704,8.891868360514831
16023,3,157,9,,2021,,,,,,4224291.0,1197930.0,317016.0,168831.0,,14.093561393403622,28.35813157758308
16024,3,1574,23,,2021,,,,,,339528.0,70683.0,,19510.0,,27.60211083287353,20.81801795433661
16025,3,1578,14,,2021,,,165177.0,,,165177.0,42975.0,,2524.0,,5.873182082606166,26.01754481556149
16026,3,1578,19,,2021,,,,,,70238.0,133138.0,,8698.0,,6.533070948940198,189.55266380022212
16027,3,1578,19,,2021,,,,,,70238.0,133138.0,,8698.0,,6.533070948940198,189.55266380022212
16028,3,1579,31,,2021,,,,,,121920.0,45798.0,,16248.0,,35.47753176994629,37.563976377952756
16029,3,1579,37,,2021,,1017645.0,,,,1017645.0,240267.0,,45811.0,,19.066704957401555,23.610099789219227
16030,3,158,1,,2021,,,3270481.0,,,3717526.0,1963035.0,166117.0,652012.0,,33.214486751382424,52.80487614612513
16031,3,1582,23,,2021,,,31500.0,,,104375.0,111501.0,,36096.0,,32.372803831355775,106.82730538922156
16032,3,1582,23,,2021,,,31500.0,,,104375.0,111501.0,,36096.0,,32.372803831355775,106.82730538922156
16033,3,1584,25,,2021,,,,,,188485.0,80522.0,867.0,,,,42.72064089980635
16034,3,1584,39,,2021,,,,,,500623.0,292196.0,26659.0,7500.0,,2.566770250106093,58.366475371686874
16035,3,1586,31,,2021,,,,,,222480.0,22831.0,,9547.0,,41.815951995094395,10.262046026609134
16036,3,1586,44,,2021,,250720.0,,,,251173.0,128350.0,19383.0,30129.0,,23.47409427347098,51.100237684783
16037,3,1588,36,,2021,138801.0,,,,,138801.0,88112.0,,24982.0,,28.352551298347556,63.48081065698374
16038,3,1588,37,,2021,65418.0,,,,,65418.0,85478.0,,3825.0,,4.474835630220642,130.66434314714604
16039,3,1589,40,,2021,174093.0,,,,,210437.0,101318.0,,31476.0,,31.066542963737938,48.14647614250346
16040,3,159,1001,1001.0,2021,,,1247933.0,,,8685624.0,1585150.0,,248602.0,,15.683184556666562,18.250271943616255
16041,3,1594,1,,2021,196471.0,,,,,196471.0,78669.0,,23489.0,,29.858012686064395,40.04102386611765
16042,3,1599,2,,2021,5160.0,268311.0,,,,273761.0,71455.0,,18697.0,,26.166118536141624,26.10123428830257
16043,3,1599,30,,2021,756000.0,,,,,,176685.0,,50329.0,,28.485157200667853,
16044,3,1599,40,,2021,,,,,,126928.0,17250.0,,,,,13.590381948821378
16045,3,160,18,,2021,,,4018828.0,61911.0,,7722366.0,3339403.0,298516.0,995722.0,,29.81736555905352,43.24326249235014
16046,3,160,29,,2021,,,4018828.0,61911.0,,7722366.0,3339403.0,298516.0,995722.0,,29.81736555905352,43.24326249235014
16047,3,160,3,,2021,,,4018828.0,61911.0,,7722366.0,3339403.0,298516.0,995722.0,,29.81736555905352,43.24326249235014
16048,3,160,36,,2021,,,4018828.0,61911.0,,7722366.0,3339403.0,298516.0,995722.0,,29.81736555905352,43.24326249235014
16049,3,160,7,,2021,,,4018828.0,61911.0,,7722366.0,3339403.0,298516.0,995722.0,,29.81736555905352,43.24326249235014
16050,3,1600,15,,2021,311475.0,,,,,389344.0,176673.0,,50871.0,,28.793873427179022,45.377095832990875
16051,3,1600,19,,2021,,,,,,6000.0,4563.0,,,,,76.05
16052,3,1601,2,,2021,81096.0,1500.0,,,,146346.0,76793.0,,7655.0,,9.968356490825988,52.473589985377124
16053,3,1607,42,,2021,220060.0,,,,,220060.0,90892.0,,29541.0,,32.501210227522776,41.303280923384534
16054,3,1608,34,,2021,,,,,,107736.0,65598.0,,12143.0,,18.511235098631058,60.887725551347735
16055,3,161,1002,1002.0,2021,,,,,,56285.0,24423.0,2571.0,,,,43.39166740694679
16056,3,161,27,,2021,,,,,,820769.0,260913.0,1805.0,47162.0,,18.07575705311732,31.78884680098785
16057,3,161,30,,2021,,,,,,613844.0,6871.0,,,,,1.1193397671069523
16058,3,161,37,,2021,,,,,,,77854.0,,,,,
16059,3,161,43,,2021,,,576967.0,,,1890044.0,440865.0,,195836.0,,44.420854456579676,23.32564744524466
16060,3,161,53,,2021,,15975.0,,,,167650.0,52721.0,,21699.0,,41.15817226532122,31.447062332239785
16061,3,161,55,,2021,,22250.0,24000.0,,,138400.0,43352.0,,18399.0,,42.44094851448607,31.32369942196532
16062,3,161,58,,2021,,38400.0,,,,53400.0,44879.0,18278.0,4859.0,,10.826890082221082,84.04307116104869
16063,3,1610,49,,2021,,,,,,134030.0,75875.0,,8174.0,36047029100.0,10.772981878088963,56.61046034469894
16064,3,1614,1001,1002.0,2021,125931.0,,,,,125931.0,30930.0,,7007.0,,22.654380860006466,24.561069156919267
16065,3,1614,58,,2021,340679.0,,,,,340679.0,178479.0,,26353.0,36047027900.0,14.765322530942015,52.389199216858096
16066,3,1617,57,,2021,636972.0,,,,,675492.0,446742.0,145200.0,37998.0,,8.505580402111287,66.13579435433728
16067,3,1620,53,,2021,,,,,,14400.0,,,,,,
16068,3,1623,73,,2021,,1087998.0,71094.0,,,1188432.0,311681.0,6908.0,54124.0,36047038700.0,17.36519069176498,26.226237597102735
16069,3,1625,34,,2021,734577.0,,,,,756870.0,611871.0,,45627.0,36047029100.0,7.456963967895193,80.84228467240081
16070,3,1632,65,,2021,18072.0,,,,,25749.0,20377.0,,1655.0,,8.121902144574767,79.13705386616957
16071,3,1638,6,,2021,1558693.0,,,,,1575376.0,1220604.0,,307215.0,36047038500.0,25.169096611185935,77.48016981342867
16072,3,164,13,,2021,,,,,,12371.0,119838.0,,,,,968.700994260771
16073,3,164,34,,2021,196616.0,30240.0,,,,287856.0,100905.0,,13100.0,36047003700.0,12.982508299886032,35.05398532599634
16074,3,1646,10,,2021,111969.0,,,,,111969.0,62840.0,,3998.0,36047029300.0,6.362189688096754,56.12267681233198
16075,3,1646,43,,2021,,,,,,231600.0,28580.0,,,,,12.340241796200345
16076,3,165,1001,1004.0,2021,,7172896.0,,45450.0,,8214291.0,3918088.0,343810.0,246374.0,,6.288118082084935,47.69843191579164
16077,3,165,14,,2021,,37700.0,,,,116030.0,54358.0,,37437.0,,68.87118731373488,46.84822890631733
16078,3,165,29,,2021,,52800.0,,,,970258.0,124089.0,,68693.0,,55.35784799619628,12.789278727925973
16079,3,1654,1,,2021,11177.0,198515.0,,,,302485.0,113066.0,,36256.0,,32.06622680558258,37.379043588938295
16080,3,1043,21,,2021,716140.0,,,,,713327.0,457876.0,,49419.0,36047014900.0,10.793096820973364,64.18879419957467
16081,3,1657,75,,2021,302916.0,,,,,302916.0,172295.0,,35650.0,,20.69125627557387,56.87880468512723
16082,3,1658,24,,2021,657092.0,,,,,680333.0,171661.0,28040.0,35483.0,36047038300.0,20.670391061452513,25.23190849187089
16083,3,166,29,,2021,,,105726.0,,,252028.0,40841.0,,1449.0,,3.5479052912514386,16.204945482248004
16084,3,166,32,,2021,,21600.0,25300.0,,,97192.0,35505.0,,6588.0,,18.555133079847906,36.530784426701786
16085,3,166,33,,2021,54947.0,,,,,100847.0,32260.0,,7099.0,,22.005579665220086,31.989052723432525
16086,3,166,34,,2021,,,96600.0,,,204500.0,46703.0,,733.0,,1.5694923238335867,22.837652811735943
16087,3,1660,40,,2021,,159005.0,,,,159005.0,71811.0,,23372.0,,32.54654579381989,45.162730731737994
16088,3,1660,41,,2021,178880.0,61902.0,,,,257886.0,88659.0,,6207.0,,7.0009812878557165,34.37914427305088
16089,3,1662,12,,2021,521935.0,,,,,521935.0,280020.0,,68877.0,,24.597171630597813,53.65035876114842
16090,3,1664,26,,2021,173194.0,,,,,173194.0,78067.0,,19656.0,,25.178372423687346,45.07488712080095
16091,3,1664,55,,2021,67993.0,175752.0,,,,264428.0,119666.0,,14808.0,,12.374442197449568,45.254662895003555
16092,3,1664,57,,2021,313987.0,,,,,313987.0,156013.0,13225.0,38367.0,,24.59218142077904,49.68772592495868
16093,3,167,16,,2021,79522.0,,,,,449227.0,423292.0,53786.0,82166.0,,19.411186604046378,94.22674950526127
16094,3,1676,1,,2021,604342.0,,,,1329179.0,1933521.0,1335090.0,,269559.0,36047029700.0,20.190324247803517,69.04967672965539
16095,3,1678,54,,2021,244251.0,,,,,287937.0,100092.0,,34103.0,,34.07165407824801,34.76177080403004
16096,3,1679,1,,2021,472628.0,,,,,472628.0,170313.0,,54775.0,,32.161373471197145,36.0353174166575
16097,3,1683,50,,2021,116916.0,,,,,199716.0,99606.0,,28756.0,,28.869746802401465,49.87382082557231
16098,3,1686,30,,2021,1362971.0,,,,,1386342.0,361834.0,,83047.0,,22.951685026835513,26.099908969071123
16099,3,170,1002,1002.0,2021,,,,,,483308.0,179922.0,109008.0,,,,37.22719259768098
16100,3,1700,62,,2021,629491.0,,,,,629491.0,294019.0,22697.0,89815.0,,30.547345579707436,46.70741916882052
16101,3,1704,12,,2021,,28800.0,,84251.0,,113051.0,32309.0,,,,,28.579136849740383
16102,3,1704,61,,2021,,85991.0,,,,85991.0,59751.0,15488.0,3592.0,,6.011614868370404,69.48517868148993
16103,3,171,49,,2021,,1363513.0,,,,1363513.0,781052.0,,467581.0,,59.865540322539346,57.28232880801283
16104,3,1715,103,,2021,,,,,,665694.0,207336.0,,46999.0,,22.668036423968825,31.145841783161632
16105,3,1715,1415,1415.0,2021,,,,,,8189.0,3080.0,,1087.0,,35.29220779220779,37.61142996702894
16106,3,1715,30,,2021,,200358.0,12193.0,,,212551.0,60544.0,,22467.0,,37.108549154334035,28.484457847763593
16107,3,1715,47,,2021,,,,,,75499.0,26363.0,,8050.0,,30.53521981565072,34.91834328931509
16108,3,1715,54,,2021,,,,,,40800.0,17099.0,,5815.0,,34.007836715597406,41.90931372549019
16109,3,1720,1,,2021,,,4194583.0,,,17994695.0,12612302.0,1873040.0,2878966.0,,22.826649726592336,70.08900123064048
16110,3,173,1,,2021,,,,,,2098329.0,424442.0,74424.0,129377.0,,30.4816676954684,20.227619215099253
16111,3,1734,2501,2501.0,2021,,,70250.0,,,70250.0,39474.0,12025.0,8692.0,,22.019557176875917,56.19074733096085
16112,3,1737,1,,2021,,,,,,5095345.0,2017876.0,,742459.0,,36.7940844729805,39.60234292280503
16113,3,1737,23,,2021,,,,,,39600.0,17373.0,,8449.0,,48.63293616531399,43.871212121212125
16114,3,1737,54,,2021,,,,,,20000.0,9109.0,,4425.0,,48.57832912504117,45.545
16115,3,1737,55,,2021,,,,,,24105.0,9341.0,,4455.0,,47.6929664918103,38.75129641153288
16116,3,1737,56,,2021,,,,,,17052.0,1322.0,,,,,7.752756274923763
16117,3,1737,57,,2021,,,,,,17056.0,1322.0,,,,,7.7509380863039405
16118,3,1751,1,,2021,205792.0,,,,,205792.0,122491.0,,29359.0,,23.968291547950464,59.521750116622606
16119,3,1754,1101,1101.0,2021,614385.0,,,,,860376.0,161719.0,,35327.0,,21.844681206289923,18.796316959096952
16120,3,1755,1202,1202.0,2021,730086.0,,,,88836.0,818922.0,290250.0,12000.0,72049.0,,24.823083548664947,35.442935957270656
16121,3,1756,70,,2021,345767.0,,,,,371793.0,169990.0,,44954.0,,26.445085005000298,45.72167846086398
16122,3,1756,72,,2021,236769.0,,,,,252688.0,162124.0,,40783.0,,25.155436579408352,64.15975432153486
16123,3,176,33,,2021,,2839383.0,,,,2839383.0,285414.0,,402.0,,0.14084803128087622,10.05197255882704
16124,3,176,36,,2021,,402516.0,,,,491449.0,150858.0,7650.0,69803.0,,46.270665128796615,30.69657278781725
